Age
31
31
31
26
27
26
27
28
30
29
29
28
28
28
29
25
29
29
26
25
30
26
26
30
28
26
29
27
26
29
29
29
26
30
29
26
27
29
29
27
30
30
29
30
29
29
29
27
29
29
29
30
29
30
29
29
29
30
24
26
27
23
26
27
24
24
23
25
26
25
26
27
26
27
23
26
25
26
24
22
27
22
23
27
27
25
27
26
24
25
27
25
25
23
24
27
26
23
27
25
27
24
26
24
25
27
27
24
23
23
26
26
24
27
22
27
21
19
21
19
21
19
18
35
34
33
34
34
33
32
29
29
31
29
28
31
31
31
29
31
31
31
31
27
29
27
29
32
29
29
32
28
29
29
28
27
29
28
32
28
29
29
28
29
29
28
32
32
29
29
29
28
27
28
29
29
32
29
29
29
29
28
28
29
29
29
29
28
28
29
31
30
28
29
31
28
25
25
25
28
25
28
28
25
25
25
25
31
27
27
31
25
28
26
31
25
28
25
27
27
25
25
30
25
31
27
31
31
22
23
26
27
27
28
25
24
25
25
25
26
25
27
25
26
27
24
25
25
26
19
25
27
28
28
25
27
25
25
25
28
25
28
27
26
27
28
27
26
24
26
26
28
26
28
28
24
26
23
23
25
25
27
27
24
27
27
27
22
23
19
22
21
22
22
20
20
22
22
21
23
20
20
22
21
21
22
22
21
20
34
34
32
33
30
33
30
33
30
31
33
30
33
25
30
25
30
30
30
30
30
30
30
30
25
25
28
30
30
28
28
28
28
27
28
28
28
26
28
27
28
28
28
32
28
28
27
27
28
27
31
28
27
28
28
28
28
28
28
26
29
29
29
26
29
29
30
29
25
30
26
30
29
29
30
23
26
26
28
26
29
24
28
28
26
28
29
30
29
30
27
28
26
26
26
29
28
29
27
29
26
30
28
26
30
30
29
29
27
29
28
26
29
25
26
28
25
29
28
28
30
29
29
24
28
29
23
29
29
29
28
29
26
29
28
29
30
22
23
22
21
23
22
20
23
23
24
22
20
24
23
23
24
24
23
22
23
23
24
20
24
22
23
23
23
22
22
24
22
24
22
21
25
21
23
21
23
24
23
23
22
23
22
24
22
24
23
21
24
23
23
22
20
22
23
24
20
19
21
20
21
20
36
33
33
33
33
33
33
34
32
32
32
32
32
32
29
31
31
31
31
31
31
31
31
31
31
29
31
29
31
31
31
31
29
32
29
29
32
32
29
29
32
29
32
29
29
29
32
29
29
29
29
32
29
29
29
29
29
29
29
29
29
29
29
29
32
29
32
31
28
25
31
27
28
27
30
25
27
25
25
31
25
28
27
25
28
25
30
31
28
28
31
28
27
25
25
30
27
25
25
25
28
25
27
24
25
21
26
23
22
24
24
25
26
25
23
22
25
24
23
26
25
23
24
26
24
24
26
21
24
26
25
25
25
24
24
24
26
26
25
25
22
20
22
21
20
22
20
19
21
20
21
20
22
19
19
21
32
30
30
30
30
30
30
30
30
30
30
30
30
30
31
25
26
25
25
31
31
31
26
31
31
25
25
25
31
26
25
24
25
26
25
25
24
21
25
26
26
22
22
21
22
20
22
18
18
35
35
33
33
33
33
30
30
30
30
30
30
30
31
31
31
31
22
25
26
23
24
22
26
25
23
20
21
20
21
21
34
31
33
33
33
31
33
27
27
27
23
27
23
22
23
22
26
24
26
26
23
26
27
22
27
24
24
24
23
23
23
23
26
26
24
20
21
20
21
20
20
28
29
28
27
28
28
28
27
28
25
28
28
27
27
28
28
27
26
26
27
26
23
23
27
21
22
23
22
23
22
23
22
20
22
21
22
20
19
39
34
34
35
33
33
34
33
33
31
31
29
31
29
31
31
31
31
31
32
32
28
28
32
32
27
27
25
24
27
24
27
24
27
24
24
24
22
24
27
23
23
24
19
32
32
32
32
32
32
32
31
31
31
31
31
28
29
29
29
29
29
29
29
28
28
29
32
32
29
29
28
28
29
29
28
32
29
32
27
28
29
29
24
25
23
24
24
22
24
23
23
24
24
23
23
21
20
21
21
22
22
23
22
21
22
22
23
19
34
34
32
30
30
29
29
29
29
29
32
32
29
32
32
29
29
29
32
32
27
27
25
24
26
25
25
25
23
25
27
27
25
25
25
26
24
23
24
22
23
23
22
22
24
22
23
22
22
22
23
23
23
21
22
21
35
36
33
33
33
30
30
30
30
30
30
30
30
30
30
30
30
30
27
27
27
26
26
24
27
26
27
24
26
27
26
27
27
27
27
26
27
25
27
27
27
21
24
22
22
22
23
24
24
24
23
24
22
22
22
23
24
21
24
20
20
20
19
30
30
30
30
30
30
30
27
26
25
28
25
26
27
25
28
25
28
28
28
25
26
26
27
26
27
28
25
25
28
23
24
25
22
25
23
24
24
25
25
23
24
24
24
25
24
24
21
19
20
38
36
33
33
31
31
33
33
25
25
29
28
27
28
29
28
25
26
29
28
25
28
29
28
28
29
28
28
29
29
26
26
25
28
29
29
29
28
26
29
27
24
29
24
29
28
23
29
29
27
24
25
25
25
24
23
21
21
19
35
34
33
33
33
33
30
30
29
26
29
29
24
29
29
30
30
26
30
30
30
30
30
27
29
29
29
27
27
27
30
29
27
29
29
29
27
29
27
25
26
30
30
25
26
26
25
25
21
25
26
25
25
22
26
21
25
22
23
22
26
23
22
25
25
25
25
21
19
20
20
20
21
20
35
32
32
32
32
32
32
32
32
29
29
31
31
31
31
29
31
31
29
29
29
31
29
31
29
29
30
26
29
29
29
29
29
30
27
27
29
30
27
27
30
27
27
29
27
30
27
29
30
25
26
22
25
26
23
25
26
25
25
24
25
25
25
26
20
20
22
20
20
20
19
19
19
19
34
32
31
31
31
27
25
30
30
27
30
30
27
30
27
27
30
27
30
27
27
30
23
23
21
25
26
25
26
26
22
26
26
23
25
22
26
23
23
23
26
25
24
23
22
26
26
26
22
26
26
23
25
22
19
21
21
20
21
20
21
21
21
22
33
33
33
34
33
30
30
28
31
26
28
28
28
31
28
28
28
28
27
23
24
27
25
25
27
21
24
25
24
21
26
22
23
27
27
25
23
24
22
27
22
22
22
21
22
22
19
20
22
22
20
18
36
35
33
33
33
25
25
25
25
25
31
26
31
25
31
26
25
25
25
25
26
25
25
24
24
23
24
24
27
24
27
23
21
24
27
22
27
22
21
25
23
22
21
21
22
22
23
22
22
19
21
20
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
31
33
33
33
33
33
33
33
31
31
31
27
31
31
31
31
31
31
26
27
27
31
31
25
25
25
24
25
25
25
25
23
24
23
26
25
25
25
25
25
25
24
25
25
24
24
25
25
20
21
21
23
23
22
24
22
23
23
20
21
19
19
33
27
28
28
27
26
26
27
27
27
26
25
27
26
27
25
26
27
27
27
26
27
24
24
24
25
25
24
27
25
25
26
27
27
27
27
22
26
25
22
20
24
22
23
22
22
21
22
22
24
21
32
32
32
32
32
32
32
32
32
32
32
32
28
28
28
28
28
28
27
32
28
28
32
28
27
27
28
28
28
32
28
28
28
28
28
28
28
27
26
28
26
28
28
26
26
26
26
25
28
26
28
28
28
28
28
27
25
28
27
28
19
22
23
22
23
24
23
22
24
24
24
22
21
24
24
24
24
22
23
24
22
25
23
24
24
19
22
21
24
22
23
22
23
24
23
22
24
23
22
20
22
20
33
33
33
33
34
33
33
33
34
35
35
29
29
29
29
29
32
29
29
29
32
29
32
29
29
29
29
29
29
29
32
25
28
29
29
28
26
28
28
28
26
29
29
26
28
29
29
28
28
26
26
29
25
26
28
28
28
26
26
28
28
29
26
23
24
24
24
25
24
24
25
24
23
22
23
25
25
24
25
24
25
25
24
22
24
23
24
24
25
24
24
25
25
20
21
21
20
21
21
21
21
19
20
19
20
20
35
35
33
33
33
34
34
34
29
30
30
29
29
29
30
30
30
30
30
30
30
30
29
30
29
30
32
30
30
30
26
29
27
29
30
29
29
30
29
29
29
29
29
26
29
26
26
29
29
29
29
27
30
26
27
30
30
29
30
27
30
26
24
29
30
30
29
27
29
29
30
29
24
21
25
25
23
22
25
24
20
26
21
25
24
26
22
21
25
25
24
26
25
24
22
24
25
24
23
18
25
21
25
24
25
25
24
21
19
22
25
25
30
30
30
30
30
30
30
30
25
25
30
30
28
30
30
27
27
27
30
30
27
27
30
30
27
27
30
30
26
27
30
30
27
30
30
27
24
27
27
30
30
27
27
26
25
25
26
26
26
25
21
25
25
26
26
26
25
26
25
20
21
21
22
20
20
22
33
33
33
33
33
31
28
31
25
25
28
25
31
28
31
28
28
25
28
28
28
25
27
23
25
26
26
22
26
26
26
24
26
26
25
23
22
26
25
24
24
26
26
23
26
23
25
23
26
23
24
27
22
26
22
22
23
26
24
25
27
24
26
23
20
21
25
26
23
25
24
20
24
20
23
21
19
20
20
20
22
19
21
19
20
20
21
34
34
33
34
34
33
34
33
33
34
34
33
34
34
27
29
31
31
31
29
31
29
29
31
31
29
31
31
26
25
25
31
31
25
31
31
31
25
25
25
31
24
24
25
26
19
27
24
27
27
24
24
23
24
23
27
27
22
22
19
21
22
22
22
21
22
19
21
23
21
21
21
36
33
33
33
30
30
30
31
31
30
31
31
30
30
31
31
30
30
31
30
27
27
27
28
26
28
27
27
27
27
27
27
26
27
27
26
25
24
26
24
24
24
24
26
26
24
25
25
24
25
25
24
22
24
24
24
23
23
24
25
25
25
22
24
24
23
25
21
23
19
21
21
23
22
23
21
23
18
21
21
22
22
21
23
33
33
33
33
33
28
28
28
32
27
28
28
28
32
28
27
28
28
28
28
28
28
27
32
28
28
28
28
28
28
28
27
28
27
27
27
27
27
27
27
27
25
27
25
25
27
27
27
27
26
27
24
27
26
27
27
26
25
25
24
26
24
26
26
24
27
26
26
25
22
25
27
26
24
27
23
21
23
23
21
22
22
22
23
22
24
23
22
21
22
20
23
22
20
23
22
24
23
23
23
22
21
35
37
31
33
33
33
33
33
33
33
31
33
33
29
29
29
29
29
32
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
32
29
29
29
29
29
24
28
28
27
26
28
24
27
28
26
28
29
28
28
28
29
28
25
26
24
29
29
29
28
26
29
29
28
26
28
26
29
29
26
28
28
28
28
29
25
25
28
25
28
26
26
28
28
26
24
29
28
25
28
28
23
29
26
29
29
27
25
28
26
26
28
26
28
27
28
29
22
24
23
22
24
23
22
23
21
23
24
20
24
25
23
22
23
24
25
22
22
20
23
23
22
24
20
23
23
24
23
23
22
23
23
24
24
24
23
25
23
22
23
22
34
34
34
34
34
33
33
33
33
33
34
33
33
34
34
33
33
33
33
33
33
33
32
33
32
32
32
32
32
32
32
32
32
32
32
33
32
32
32
30
30
30
30
30
30
30
30
30
30
30
30
30
30
26
27
30
30
29
29
29
29
29
30
29
26
26
29
25
29
22
29
29
29
26
29
30
29
29
29
26
30
29
29
30
27
27
30
29
26
29
26
22
20
25
24
24
24
24
24
23
24
22
23
25
24
25
24
25
25
21
25
24
24
21
24
25
25
20
19
20
19
38
33
33
33
32
32
32
32
30
28
30
30
30
30
30
30
27
27
28
30
27
26
30
30
27
27
30
27
30
28
28
24
30
28
30
30
27
28
30
28
28
27
30
24
30
30
30
27
27
28
30
27
30
30
27
30
28
28
27
28
28
28
25
25
22
25
21
26
25
25
26
26
26
26
25
25
25
25
26
26
21
25
21
20
25
21
23
26
21
26
25
25
25
25
25
25
25
23
25
22
26
25
26
26
25
25
26
25
25
26
18
35
35
35
35
35
34
34
34
29
31
31
31
31
31
31
29
31
29
31
29
31
31
29
31
31
31
27
25
31
25
25
26
25
25
25
26
31
31
31
31
31
31
25
31
26
23
23
26
26
23
26
24
26
21
24
25
25
26
23
26
23
24
26
23
26
23
26
26
27
27
22
26
27
26
23
27
25
26
22
24
26
22
26
23
21
21
25
26
24
23
23
22
26
26
23
26
26
24
27
23
22
22
34
34
34
34
36
33
33
34
33
33
33
33
30
33
33
33
33
33
33
31
30
33
30
33
25
27
31
25
31
27
27
27
27
27
27
27
28
26
27
25
27
27
27
31
27
25
27
27
27
31
27
23
25
24
24
23
25
22
22
23
22
24
22
23
23
23
24
25
24
27
27
25
27
24
27
24
25
24
23
27
23
25
24
21
24
24
24
24
22
24
24
24
22
24
24
24
23
24
19
20
20
18
18
21
19
20
20
20
21
37
36
34
31
33
31
31
33
31
31
33
33
33
31
33
31
32
32
32
28
28
28
32
32
28
28
28
28
28
28
28
28
32
28
28
28
32
28
28
28
26
26
25
27
27
25
25
27
26
27
26
27
25
27
25
26
24
27
25
25
25
26
25
26
25
25
26
25
25
27
25
27
27
26
26
27
27
27
25
26
25
27
26
25
27
27
27
25
25
27
25
25
27
27
27
25
21
21
21
18
19
19
20
35
35
35
35
35
35
32
32
33
32
33
32
32
32
32
32
32
32
33
32
32
33
32
32
32
32
32
32
32
29
29
30
30
29
29
32
29
29
29
30
32
29
29
30
29
29
29
29
29
30
30
32
29
29
30
30
29
29
29
29
27
29
29
29
29
29
32
32
30
29
29
30
32
30
30
29
29
32
29
29
29
30
29
29
32
30
30
29
30
29
29
32
29
30
30
29
29
30
32
30
29
29
28
29
23
26
29
25
24
29
29
26
28
26
23
28
26
28
26
28
22
26
28
28
24
26
28
26
28
26
28
28
28
26
28
29
29
26
27
27
25
28
26
29
26
28
26
26
29
28
26
28
28
26
29
29
26
28
26
26
29
28
26
26
26
26
28
28
25
25
25
29
24
25
28
28
23
29
28
29
28
25
28
28
28
27
26
25
28
24
28
28
28
28
23
21
20
20
20
19
19
21
19
21
19
22
20
19
20
17
18
18
17
18
21
36
36
36
36
34
34
34
35
35
32
32
30
30
28
30
30
30
30
30
30
30
29
29
27
27
27
26
30
23
27
29
29
27
29
26
30
26
30
29
23
23
29
27
30
29
29
30
27
25
30
27
29
26
30
29
29
25
29
29
29
29
29
24
27
30
27
29
30
29
27
30
26
25
29
29
30
27
29
30
26
27
30
24
27
27
27
21
21
20
21
22
22
22
21
22
21
20
22
21
19
21
20
21
20
21
19
19
20
18
20
19
19
19
19
19
20
20
20
21
20
20
21
20
35
34
33
33
33
34
33
33
33
33
33
33
33
33
33
33
33
33
34
33
33
34
33
34
34
34
33
33
31
31
31
31
31
31
31
31
27
31
31
31
29
31
31
31
31
29
31
29
27
31
31
31
31
31
29
31
31
31
31
31
31
31
31
31
29
29
31
31
31
28
27
31
30
26
31
25
26
27
25
31
30
25
31
28
30
28
31
31
31
31
27
31
30
31
31
28
31
31
31
28
31
25
30
31
28
31
25
31
26
31
26
25
20
22
22
20
19
21
20
23
20
19
21
22
20
22
23
21
20
22
20
23
20
21
22
21
20
21
21
21
20
23
20
21
20
19
18
20
21
20
19
20
20
19
18
18
19
19
19
19
19
33
33
33
33
33
33
30
33
30
30
33
30
33
33
33
30
33
33
25
31
27
27
26
25
25
25
25
31
27
27
25
27
31
27
27
31
31
27
27
26
31
27
27
26
27
25
25
26
25
25
27
25
25
27
27
27
27
31
23
20
23
23
22
22
22
22
22
23
24
23
21
24
21
19
20
23
23
23
21
20
19
23
23
21
21
21
22
21
20
22
21
24
21
22
23
22
22
20
21
23
23
21
21
21
20
21
22
21
21
19
21
22
20
19
21
20
19
20
20
20
19
20
21
21
20
21
19
19
20
37
36
36
35
38
35
35
35
35
35
35
35
35
35
32
33
32
32
32
33
32
32
33
32
32
33
32
32
32
33
33
32
32
33
32
31
33
32
32
31
32
33
33
32
32
31
29
29
28
29
28
29
29
28
29
28
29
32
29
29
32
29
32
29
32
29
28
28
28
29
28
29
28
28
28
29
27
28
29
29
29
28
29
28
28
29
32
29
29
29
29
29
32
28
32
29
29
28
29
32
28
29
32
28
28
28
28
28
32
29
23
23
24
23
24
22
24
23
23
23
24
24
24
24
23
24
25
19
23
23
25
23
24
23
22
23
20
23
21
24
24
24
23
25
25
24
24
24
22
22
24
25
22
23
20
23
24
21
25
24
24
23
23
22
25
21
24
23
25
23
22
24
23
24
24
24
24
21
20
21
22
20
22
19
22
20
19
22
23
22
22
23
20
19
23
21
20
19
21
22
22
19
22
21
23
21
22
21
22
20
22
20
23
19
20
21
20
21
21
22
21
20
19
20
18
21
19
19
19
19
19
21
20
20
19
19
20
19
19
35
35
35
35
35
36
38
36
37
34
34
33
34
33
33
33
33
33
33
34
33
33
33
33
33
33
33
33
33
33
34
33
33
32
32
32
32
32
32
32
32
30
32
29
29
29
30
29
30
29
30
30
30
30
29
30
30
29
32
30
30
29
30
30
29
32
29
30
29
29
29
30
32
30
30
25
25
21
26
22
25
23
25
26
25
22
25
23
25
25
25
21
25
25
25
24
25
25
26
25
23
25
25
24
25
23
21
26
24
26
22
26
24
24
25
25
25
25
23
22
22
26
25
25
25
25
25
24
23
25
24
26
22
25
25
25
19
22
25
26
24
24
24
22
26
21
21
18
24
24
24
23
24
23
25
26
21
26
22
21
23
21
21
22
23
22
22
22
20
20
22
23
23
21
19
23
22
22
19
23
24
20
22
21
23
18
23
20
22
21
23
21
22
21
20
21
23
23
22
20
21
21
19
20
23
21
20
21
21
21
21
22
20
20
21
17
20
22
21
20
21
19
21
21
18
18
18
18
18
20
18
18
18
17
20
36
37
36
36
36
35
34
34
33
33
33
33
33
33
33
33
33
33
33
33
33
34
34
33
33
34
33
34
33
33
33
34
33
34
33
33
34
34
34
29
29
31
31
29
31
31
31
31
28
31
31
31
28
31
31
29
31
31
29
31
31
31
29
31
28
29
31
29
31
23
27
25
25
26
23
26
21
23
24
23
22
23
23
24
24
24
25
22
23
27
25
26
22
26
23
24
24
24
20
25
26
24
23
24
26
26
24
26
26
27
22
22
22
23
22
24
27
26
21
24
22
24
23
24
21
22
27
23
22
27
20
22
25
27
24
24
23
24
24
22
26
25
23
23
24
27
23
26
23
25
23
22
24
23
24
25
24
27
24
23
27
24
23
24
23
22
24
21
24
23
25
25
24
22
23
24
24
24
22
24
24
22
24
25
23
21
25
23
24
24
22
24
24
23
25
19
22
22
23
24
22
24
23
24
21
24
24
24
23
24
22
24
23
22
22
24
24
24
24
25
24
23
22
23
24
24
23
25
23
24
24
21
23
24
22
23
22
25
21
24
23
25
24
21
23
24
23
25
22
25
22
22
19
23
24
24
24
23
25
23
23
24
23
23
23
25
24
24
23
22
22
23
21
23
22
20
23
21
21
20
22
20
22
20
20
23
21
20
20
22
20
20
20
19
22
19
22
22
22
22
21
21
20
21
19
20
22
21
22
21
22
19
20
19
18
20
18
18
19
18
20
20
19
21
20
20
19
19
18
20
21
20
20
19
20
20
18
20
19
19
20
19
20
34
36
35
35
35
35
31
33
30
31
33
33
33
33
33
33
31
33
30
33
31
33
33
30
25
27
26
26
29
24
24
25
26
25
27
29
28
24
26
26
25
25
26
26
27
25
27
28
25
23
25
26
27
25
29
29
27
24
27
28
22
26
29
29
26
24
25
24
29
25
27
28
22
27
25
29
28
28
26
24
25
26
27
26
27
25
25
25
25
25
28
26
25
25
28
25
25
29
26
24
25
26
25
26
25
25
25
28
25
26
25
27
29
29
29
25
28
23
29
27
27
23
28
25
25
22
25
25
29
25
25
28
25
29
25
27
23
27
27
26
29
27
27
24
27
28
27
28
23
25
25
24
28
25
28
24
25
26
29
27
25
25
24
28
24
27
26
26
28
27
25
26
25
25
25
26
26
26
26
26
25
26
25
23
25
22
25
21
24
25
26
26
23
25
26
23
26
24
23
23
23
25
26
26
26
23
25
26
25
25
25
26
26
23
25
26
25
26
26
26
25
22
25
24
24
26
26
25
25
23
24
22
25
25
23
25
25
22
26
25
24
26
21
26
24
26
24
25
23
24
25
23
22
24
25
26
23
26
25
26
25
24
25
21
25
25
23
25
26
25
23
26
25
22
25
22
25
26
24
21
23
21
25
25
19
21
23
22
22
22
20
22
23
21
19
21
22
21
21
24
22
23
22
21
21
20
22
21
23
20
24
24
22
22
24
23
23
19
22
20
23
23
21
21
23
20
20
21
21
20
22
21
22
20
23
22
23
23
23
21
21
22
22
23
23
22
21
23
24
23
23
22
23
22
22
22
22
21
20
19
22
20
18
20
21
22
20
19
19
20
20
21
19
19
20
20
19
19
18
20
19
18
18
17
20
20
17
37
38
36
36
36
35
35
35
35
32
32
32
32
32
33
32
32
32
32
32
33
32
32
32
32
32
32
32
32
32
27
29
29
29
29
29
29
30
30
30
28
30
30
27
26
28
30
30
29
27
28
28
29
28
30
26
27
27
24
26
26
30
27
30
29
28
30
26
29
26
27
25
27
27
29
29
29
29
28
30
30
29
30
27
30
28
29
27
30
30
29
30
27
28
24
24
25
24
25
27
22
24
22
25
27
24
27
22
24
23
23
24
23
24
22
23
25
27
25
26
24
24
27
23
24
24
23
25
24
26
27
27
24
22
24
24
25
27
24
24
23
22
27
25
26
25
22
24
25
25
24
27
27
25
27
23
23
27
22
23
23
24
25
27
23
24
22
22
24
24
25
24
26
27
25
23
22
21
23
20
20
25
23
24
22
24
24
23
24
24
24
24
25
24
23
25
24
23
24
24
24
24
23
24
24
23
24
23
22
22
24
24
24
24
23
23
22
22
23
23
24
24
21
22
24
24
21
22
19
24
24
24
20
25
22
23
25
24
24
21
23
24
24
23
22
23
24
21
23
23
21
23
22
23
24
21
22
22
21
20
21
22
20
20
22
21
22
22
21
22
20
20
21
20
20
20
21
22
22
21
20
23
21
21
20
19
18
18
19
19
19
19
19
18
21
19
19
20
21
20
20
21
20
36
32
32
32
27
30
30
30
27
27
30
30
24
27
27
24
25
25
25
24
24
24
24
24
26
23
24
23
24
23
25
23
24
25
24
24
24
25
23
24
23
25
25
24
21
26
21
26
25
23
26
22
23
24
26
23
22
23
20
21
21
26
24
22
22
25
21
25
22
21
22
20
26
24
24
21
25
24
21
24
21
23
22
22
23
19
19
19
20
19
20
21
19
23
22
22
21
17
21
21
20
21
20
21
20
21
21
20
20
19
20
19
19
20
19
21
19
19
19
19
16
19
19
19
19
19
19
19
35
35
35
35
35
35
34
34
34
34
33
34
